76 3
k power
2.27174e-02 6.47919e+04
2.76293e-02 5.85455e+04
3.26248e-02 5.18120e+04
3.75813e-02 4.59957e+04
4.26003e-02 4.09124e+04
4.75911e-02 3.69214e+04
5.25713e-02 3.39911e+04
5.75652e-02 3.17011e+04
6.25597e-02 2.98104e+04
6.75703e-02 2.78821e+04
7.25781e-02 2.59523e+04
7.75834e-02 2.39691e+04
8.25811e-02 2.19592e+04
8.75584e-02 2.00119e+04
9.25584e-02 1.82929e+04
9.75456e-02 1.68552e+04
1.02543e-01 1.56513e+04
1.07557e-01 1.46896e+04
1.12556e-01 1.39411e+04
1.17540e-01 1.32967e+04
1.22527e-01 1.27208e+04
1.27532e-01 1.21528e+04
1.32518e-01 1.15805e+04
1.37523e-01 1.09949e+04
1.42529e-01 1.03912e+04
1.47539e-01 9.82995e+03
1.52550e-01 9.30042e+03
1.57538e-01 8.81763e+03
1.62538e-01 8.41020e+03
1.67531e-01 8.04271e+03
1.72521e-01 7.72461e+03
1.77529e-01 7.43202e+03
1.82522e-01 7.15067e+03
1.87514e-01 6.90053e+03
1.92517e-01 6.65265e+03
1.97508e-01 6.40667e+03
2.02518e-01 6.16868e+03
2.07522e-01 5.92716e+03
2.12529e-01 5.71097e+03
2.17537e-01 5.50107e+03
2.22519e-01 5.30571e+03
2.27517e-01 5.12903e+03
2.32511e-01 4.96094e+03
2.37506e-01 4.80384e+03
2.42517e-01 4.65290e+03
2.47517e-01 4.51120e+03
2.52520e-01 4.37008e+03
2.57510e-01 4.24172e+03
2.62513e-01 4.11529e+03
2.67521e-01 3.99453e+03
2.72513e-01 3.87504e+03
2.77514e-01 3.76276e+03
2.82514e-01 3.65773e+03
2.87515e-01 3.55393e+03
2.92520e-01 3.45420e+03
2.97516e-01 3.36005e+03
3.02516e-01 3.27083e+03
3.07514e-01 3.18329e+03
3.12514e-01 3.10058e+03
3.17516e-01 3.02138e+03
3.22514e-01 2.94234e+03
3.27513e-01 2.86906e+03
3.32512e-01 2.79669e+03
3.37515e-01 2.72834e+03
3.42513e-01 2.66100e+03
3.47512e-01 2.59842e+03
3.52517e-01 2.53425e+03
3.57510e-01 2.47479e+03
3.62505e-01 2.41576e+03
3.67501e-01 2.36051e+03
3.72503e-01 2.30514e+03
