2.107699999999999895e-04 7.237907695505629480e+07
2.128900000000000031e-04 7.237846473201507330e+07
2.150200000000000115e-04 7.237784400840687752e+07
2.171899999999999992e-04 7.237720585328432918e+07
2.193700000000000088e-04 7.237655889946855605e+07
2.215700000000000080e-04 7.237590006908567250e+07
2.237999999999999918e-04 7.237522617522612214e+07
2.260499999999999923e-04 7.237454004617504776e+07
2.283200000000000095e-04 7.237384152828721702e+07
2.306200000000000112e-04 7.237312734794038534e+07
2.329300000000000077e-04 7.237240355986231565e+07
2.352699999999999887e-04 7.237166374095763266e+07
2.376400000000000083e-04 7.237090764821150899e+07
2.400299999999999905e-04 7.237013827003821731e+07
2.424399999999999895e-04 7.236935544676285982e+07
2.448800000000000000e-04 7.236855572572788596e+07
2.473399999999999731e-04 7.236774217877319455e+07
2.498199999999999900e-04 7.236691464341776073e+07
2.523299999999999914e-04 7.236606957465073466e+07
2.548699999999999772e-04 7.236520671766553819e+07
2.574300000000000069e-04 7.236432925847826898e+07
2.600200000000000211e-04 7.236343355706356466e+07
2.626300000000000249e-04 7.236252285811531544e+07
2.652700000000000132e-04 7.236159345740391314e+07
2.679399999999999859e-04 7.236064509162668884e+07
2.706300000000000025e-04 7.235968109508958459e+07
2.733500000000000036e-04 7.235869766525673866e+07
2.760999999999999891e-04 7.235769453385716677e+07
2.788700000000000185e-04 7.235667512720818818e+07
2.816699999999999781e-04 7.235563554249796271e+07
2.845100000000000255e-04 7.235457174443854392e+07
2.873600000000000134e-04 7.235349474507564306e+07
2.902499999999999807e-04 7.235239298099586368e+07
2.931699999999999866e-04 7.235126993618255854e+07
2.961199999999999770e-04 7.235012533063541353e+07
2.990900000000000112e-04 7.234896281405767798e+07
3.021000000000000248e-04 7.234777427501983941e+07
3.051299999999999737e-04 7.234656732637460530e+07
3.082000000000000104e-04 7.234533371524362266e+07
3.112999999999999773e-04 7.234407711947642267e+07
3.144299999999999829e-04 7.234279724953180552e+07
3.175899999999999730e-04 7.234149381439183652e+07
3.207800000000000018e-04 7.234016652159421146e+07
3.240000000000000150e-04 7.233881507726469636e+07
3.272600000000000075e-04 7.233743493429167569e+07
3.305499999999999845e-04 7.233602997415313125e+07
3.338700000000000001e-04 7.233459989823527634e+07
3.372299999999999950e-04 7.233314004315036535e+07
3.406199999999999744e-04 7.233165439589284360e+07
