1.345960324155364221e-02 9.999687161865027374e-01 4.166471094068749069e-08 6.422639920075443543e-09 -1.579305213041093293e-09 -4.726703711325433276e-09 -3.049790249301184903e-08 -4.211497289460550844e-08 -4.994314028070393036e-08 -9.549145383264001126e-08
1.364260674966003006e-02 9.999671128072692428e-01 4.280939519729226394e-08 6.599818507969285911e-09 -1.622800958686548811e-09 -4.856532205142135043e-09 -3.133648977425296858e-08 -4.327286123090329748e-08 -5.131657991292754815e-08 -9.811710648570445977e-08
1.382809846513614535e-02 9.999654922813183688e-01 4.398558238884170427e-08 6.781903301588184023e-09 -1.667498190139570064e-09 -4.989932389740034143e-09 -3.219818480647826105e-08 -4.446265048998463141e-08 -5.272787264960478038e-08 -1.008151090225066760e-07
1.401611221889583273e-02 9.999638544253182104e-01 4.519414171154218849e-08 6.969030914071038862e-09 -1.713430241494428522e-09 -5.127002756424688889e-09 -3.308362635414852533e-08 -4.568522228321574256e-08 -5.417806515673254268e-08 -1.035874613401191625e-07
1.420668230183496847e-02 9.999621990539777627e-01 4.643596641485032283e-08 7.161341801985625719e-09 -1.760631391142522063e-09 -5.267844510215001104e-09 -3.399347093783203667e-08 -4.694148270133104273e-08 -5.566823317331724535e-08 -1.064362188801865027e-07
1.439984347108564690e-02 9.999605259800252721e-01 4.771197454108525121e-08 7.358980340096801247e-09 -1.809136833808035513e-09 -5.412561691696053250e-09 -3.492839326175903145e-08 -4.823236297640436659e-08 -5.719948234917719246e-08 -1.093634941481738722e-07
1.459563095635533526e-02 9.999588350141879189e-01 4.902310951031249558e-08 7.562094984651740489e-09 -1.858982788821657587e-09 -5.561261185822366514e-09 -3.588908682641602527e-08 -4.955882021791613604e-08 -5.877294904507422952e-08 -1.123714583599426023e-07
1.479408046635224960e-02 9.999571259651699462e-01 5.037034089786834716e-08 7.770838354495042872e-09 -1.910206473667533088e-09 -5.714052848049512469e-09 -3.687626438433515502e-08 -5.092183811362509470e-08 -6.038980121687387199e-08 -1.154623430493795115e-07
1.499522819529809474e-02 9.999553986396305660e-01 5.175466514525238448e-08 7.985367358241502038e-09 -1.962846146077429415e-09 -5.871049575152100085e-09 -3.789065849639892904e-08 -5.232242767850300123e-08 -6.205123929399774859e-08 -1.186384417647171918e-07
1.519911082952933937e-02 9.999536528421633097e-01 5.317710630854621117e-08 8.205843316300692966e-09 -2.016941133381914838e-09 -6.032367389835123548e-09 -3.893302208607584777e-08 -5.376162801890101988e-08 -6.375849708862980579e-08 -1.219021118035658709e-07
1.540576555418826481e-02 9.999518883752729348e-01 5.463871682820395994e-08 8.432432086487542563e-09 -2.072531862714678651e-09 -6.198125527757018003e-09 -4.000412900958085270e-08 -5.524050711865470771e-08 -6.551284273107030692e-08 -1.252557759977923160e-07
1.561523006000497225e-02 9.999501050393543311e-01 5.614057832002716345e-08 8.665304193202455903e-09 -2.129659892064736685e-09 -6.368446526942540192e-09 -4.110477464183462053e-08 -5.676016264695195833e-08 -6.731557963103515191e-08 -1.287019245478520418e-07
1.582754255017161313e-02 9.999483026326673185e-01 5.768380238877498582e-08 8.904634960418023435e-09 -2.188367942233488867e-09 -6.543456319749530341e-09 -4.223577647929726907e-08 -5.832172278944630899e-08 -6.916804746666390791e-08 -1.322431169099402303e-07
1.604274174731007072e-02 9.999464809513182173e-01 5.926953146435653782e-08 9.150604648477629558e-09 -2.248699929696610622e-09 -6.723284327382920509e-09 -4.339797475965011100e-08 -5.992634710257705790e-08 -7.107162320119790484e-08 -1.358819837358799270e-07
1.626086690053439587e-02 9.999446397892324256e-01 6.089893966162816726e-08 9.403398594877999609e-09 -2.310701000411672282e-09 -6.908063557071357078e-09 -4.459223309908811582e-08 -6.157522739214681691e-08 -7.302772212857964895e-08 -1.396212288681331831e-07
1.648195779260926142e-02 9.999427789381333254e-01 6.257323366438748301e-08 9.663207359141901854e-09 -2.374417564596134820e-09 -7.097930701972949351e-09 -4.581943914767081663e-08 -6.326958861677200143e-08 -7.503779894871118768e-08 -1.434636313913371674e-07
1.670605474720572581e-02 9.999408981875194113e-01 6.429365363423575018e-08 9.930226871900001048e-09 -2.439897332503457697e-09 -7.293026243885640181e-09 -4.708050526323798855e-08 -6.501068981690277670e-08 -7.710334887320355619e-08 -1.474120477419497042e-07
1.693319863625569049e-02 9.999389973246383123e-01 6.606147414488187274e-08 1.020465858828645558e-08 -2.507189351221462148e-09 -7.493494558826497876e-09 -4.837636920432546087e-08 -6.679982507001058487e-08 -7.922590876233482204e-08 -1.514694138773668719e-07
1.716343088740631198e-02 9.999370761344649194e-01 6.787800512563237574e-08 1.048670965437173304e-08 -2.576344056085943582e-09 -7.699484014086530561e-09 -4.970799486000468333e-08 -6.863832447855302797e-08 -8.140705828849674270e-08 -1.556387475154270562e-07
1.739679349157578769e-02 9.999351343996764063e-01 6.974459291848599555e-08 1.077659303547285850e-08 -2.647413255430113016e-09 -7.911147125897325360e-09 -5.107637291425857046e-08 -7.052755515815524739e-08 -8.364842116291568419e-08 -1.599231503949412979e-07
1.763332901061187910e-02 9.999331719006273600e-01 7.166262118954982653e-08 1.107452773457469863e-08 -2.720450251944505295e-09 -8.128640605066020460e-09 -5.248252170221331256e-08 -7.246892230926403110e-08 -8.595166633591237599e-08 -1.643258106848812852e-07
1.787308058505454600e-02 9.999311884153243568e-01 7.363351204270339044e-08 1.138073893026954189e-08 -2.795509829704973900e-09 -8.352125521019358744e-09 -5.392748791679722460e-08 -7.446387026355644810e-08 -8.831850929308239013e-08 -1.688500053772560850e-07
1.811609194200414219e-02 9.999291837194027588e-01 7.565872707579688065e-08 1.169545816238371380e-08 -2.872648310127278819e-09 -8.581767411564394240e-09 -5.541234742283268800e-08 -7.651388358792556061e-08 -9.075071335714929250e-08 -1.734991027903283102e-07
1.836240740309658462e-02 9.999271575860994021e-01 7.773976848451476927e-08 1.201892351424464114e-08 -2.951923595596386329e-09 -8.817736407582865884e-09 -5.693820607669801565e-08 -7.862048821420656764e-08 -9.325009103313576059e-08 -1.782765651344495786e-07
1.861207189258694966e-02 9.999251097862291715e-01 7.987818019741743974e-08 1.235137980028096300e-08 -3.033395214355393218e-09 -9.060207361239312093e-09 -5.850620056931874844e-08 -8.078525260102455539e-08 -9.581850539186349788e-08 -1.831859511509156395e-07
1.886513094554299538e-02 9.999230400881566894e-01 8.207554904286925568e-08 1.269307875908747506e-08 -3.117124366684279925e-09 -9.309359977782282570e-09 -6.011749929302789010e-08 -8.300978892850565709e-08 -9.845787149267348694e-08 -1.882309188255307580e-07
1.912163071615007037e-02 9.999209482577717800e-01 8.433350594903128861e-08 1.304427925216039530e-08 -3.203173972416685002e-09 -9.565378951071264224e-09 -6.177330323318107049e-08 -8.529575432707044940e-08 -1.011701578468209896e-07 -1.934152281796533274e-07
1.938161798612894268e-02 9.999188340584628243e-01 8.665372717763620795e-08 1.340524746843819688e-08 -3.291608719825530709e-09 -9.828454102909648724e-09 -6.347484688507534245e-08 -8.764485214106247892e-08 -1.039573879224512620e-07 -1.987427441404395642e-07
1.964514017326809622e-02 9.999166972510898921e-01 8.903793559260468001e-08 1.377625713483712142e-08 -3.382495115921469387e-09 -1.009878052630274981e-08 -6.522339919697183999e-08 -9.005883322831329956e-08 -1.068216416924718509e-07 -2.042174394927903874e-07
1.991224534007201771e-02 9.999145375939569869e-01 9.148790196449238572e-08 1.415758973296071056e-08 -3.475901538205625010e-09 -1.037655873275188630e-08 -6.702026453997225955e-08 -9.253949729667435711e-08 -1.097650572265559012e-07 -2.098433979153470470e-07
2.018298220252708053e-02 9.999123548427867325e-01 9.400544629451619159e-08 1.454953473071867073e-08 -3.571898301471448758e-09 -1.066199479219112198e-08 -6.886678372268660229e-08 -9.508869428414194065e-08 -1.127898323225832920e-07 -2.156248171114955537e-07
2.045740013898661794e-02 9.999101487506903974e-01 9.659243926310424906e-08 1.495238977778785367e-08 -3.670557658397897262e-09 -1.095530053476214546e-08 -7.076433494870129762e-08 -9.770832575056069043e-08 -1.158982262149556232e-07 -2.215660119872569228e-07
2.073554919917678166e-02 9.999079190681420259e-01 9.925080354400204644e-08 1.536646099320979823e-08 -3.771953937222339251e-09 -1.125669364181897390e-08 -7.271433497440874849e-08 -1.004003463644932824e-07 -1.190925612704494430e-07 -2.276714180044539459e-07
2.101748011332488231e-02 9.999056655429489071e-01 1.019825153320836427e-07 1.579206317457912878e-08 -3.876163545561102620e-09 -1.156639785662799417e-08 -7.471824012594620724e-08 -1.031667653767785665e-07 -1.223752247942812185e-07 -2.339455945447345701e-07
2.130324430141180420e-02 9.999033879202237074e-01 1.047896058254287471e-07 1.622952005704665613e-08 -3.983265043648525215e-09 -1.188464314210138777e-08 -7.677754743246176247e-08 -1.060096481638926312e-07 -1.257486708564863550e-07 -2.403932284117681338e-07
2.159289388255025699e-02 9.999010859423560493e-01 1.076741627674538120e-07 1.667916457120626592e-08 -4.093339205769597599e-09 -1.221166585485502142e-08 -7.889379577434029094e-08 -1.089311178099571757e-07 -1.292154221770723748e-07 -2.470191374254453171e-07
2.188648168449050871e-02 9.998987593489823134e-01 1.106383320324588065e-07 1.714133910854853278e-08 -4.206469083467428516e-09 -1.254770892415290042e-08 -8.106856706405039525e-08 -1.119333567336388150e-07 -1.327780720648005046e-07 -2.538282741181725075e-07
2.218406125325540421e-02 9.998964078769585484e-01 1.136843192562964797e-07 1.761639579478241683e-08 -4.322740070595916223e-09 -1.289302203593036382e-08 -8.330348746089857334e-08 -1.150186083617085588e-07 -1.364392864117122491e-07 -2.608257295372886739e-07
2.248568686290629282e-02 9.998940312603273872e-01 1.168143915130623535e-07 1.810469677120242989e-08 -4.442239970257398989e-09 -1.324786182199605220e-08 -8.560022862038578244e-08 -1.181891788502151417e-07 -1.402018057445479240e-07 -2.680167371557781562e-07
2.279141352544189481e-02 9.998916292302910680e-01 1.200308790393043230e-07 1.860661448437341042e-08 -4.565059063688181115e-09 -1.361249205458088346e-08 -8.796050897930261258e-08 -1.214474388548331044e-07 -1.440684473349278357e-07 -2.754066768948343136e-07
2.310129700083160542e-02 9.998892015151791268e-01 1.233361769899106666e-07 1.912253199294631157e-08 -4.691290194704529823e-09 -1.398718383488652313e-08 -9.038609509481575641e-08 -1.247958253574452849e-07 -1.480421073641219021e-07 -2.830010792702210624e-07
2.341539380718529045e-02 9.998867478404190878e-01 1.267327473309028534e-07 1.965284324059648293e-08 -4.821028788464255684e-09 -1.437221584486017900e-08 -9.287880293577532238e-08 -1.282368435172460674e-07 -1.521257631802095243e-07 -2.908056296149965508e-07
2.373376123106136701e-02 9.998842679285048218e-01 1.302231206104580473e-07 2.019795342343989806e-08 -4.954373007845751706e-09 -1.476787448961971710e-08 -9.544049938403386902e-08 -1.317730686302680112e-07 -1.563224755586730122e-07 -2.988261725077115159e-07
2.405645733791497709e-02 9.998817614989654601e-01 1.338098979566741645e-07 2.075827928145446610e-08 -5.091423776528664251e-09 -1.517445416103536272e-08 -9.807310360480707813e-08 -1.354071480892407943e-07 -1.606353910895649968e-07 -3.070687162425428126e-07
2.438354098268829054e-02 9.998792282683331978e-01 1.374957530433703168e-07 2.133424944226100929e-08 -5.232284872077460418e-09 -1.559225744988824635e-08 -1.007785885438478995e-07 -1.391418034276580838e-07 -1.650677446022629817e-07 -3.155394374704122950e-07
2.471507182054475185e-02 9.998766679501124299e-01 1.412834341293987299e-07 2.192630476630204669e-08 -5.377063007793672741e-09 -1.602159537586045059e-08 -1.035589824498537541e-07 -1.429798324165998672e-07 -1.696228616659260088e-07 -3.242446859642524586e-07
2.505111031774929012e-02 9.998740802547460005e-01 1.451757661561247429e-07 2.253489870232119992e-08 -5.525867916970172148e-09 -1.646278762406516394e-08 -1.064163704407361872e-07 -1.469241112218873793e-07 -1.743041611620995525e-07 -3.331909895215448890e-07
2.539171776269645922e-02 9.998714648895837831e-01 1.491756529042237318e-07 2.316049765337704186e-08 -5.678812439599399603e-09 -1.691616278824447609e-08 -1.093528961146486422e-07 -1.509775966227968901e-07 -1.791151579309475616e-07 -3.423850590069285779e-07
2.573695627708853448e-02 9.998688215588492634e-01 1.532860792121290079e-07 2.380358135381202942e-08 -5.836012611633004080e-09 -1.738205862089715834e-08 -1.123707632075388164e-07 -1.551433282947616426e-07 -1.840594654940210476e-07 -3.518337935404111920e-07
2.608688882726556413e-02 9.998661499636055661e-01 1.575101132398080755e-07 2.446464326593411312e-08 -5.997587770389980875e-09 -1.786082227893318369e-08 -1.154722373151432032e-07 -1.594244311626545859e-07 -1.891407988488422836e-07 -3.615442858420750777e-07
2.644157923568950935e-02 9.998634498017232586e-01 1.618509088846559223e-07 2.514419094566555094e-08 -6.163660594930934613e-09 -1.835281063425833173e-08 -1.186596475788190332e-07 -1.638241177945443530e-07 -1.943629773750232293e-07 -3.715238276894942355e-07
2.680109219258448860e-02 9.998607207678439357e-01 1.663117080902225748e-07 2.584274650544094471e-08 -6.334357284680256473e-09 -1.885839047664289071e-08 -1.219353885925789205e-07 -1.683456909192354961e-07 -1.997299277622664450e-07 -3.817799156156394055e-07
2.716549326773531198e-02 9.998579625533483561e-01 1.708958433974089694e-07 2.656084700407772210e-08 -6.509807605426419736e-09 -1.937793883950697015e-08 -1.253019221912009863e-07 -1.729925459606621358e-07 -2.052456870847779526e-07 -3.923202566863705807e-07
2.753484892244643586e-02 9.998551748463198052e-01 1.756067404795337025e-07 2.729904489201349630e-08 -6.690145006009113696e-09 -1.991184327605404232e-08 -1.287617793772888738e-07 -1.777681736731478825e-07 -2.109144059332757164e-07 -4.031527744868872016e-07
2.790922652166349938e-02 9.998523573315094559e-01 1.804479207673931922e-07 2.805790846107290796e-08 -6.875506724487226769e-09 -2.046050215507962978e-08 -1.323175622861984370e-07 -1.826761628467615189e-07 -2.167403516435307107e-07 -4.142856152718514271e-07
2.828869434625969417e-02 9.998495096903013968e-01 1.854230041491482282e-07 2.883802230771900666e-08 -7.066033897431446468e-09 -2.102432496518273839e-08 -1.359719462076137948e-07 -1.877202030905535507e-07 -2.227279116181431803e-07 -4.257271542927920663e-07
2.867332160548916389e-02 9.998466316006758836e-01 1.905357117474021958e-07 2.963998781023796693e-08 -7.261871672443514756e-09 -2.160373262764415129e-08 -1.397276816655843549e-07 -1.929040876961591899e-07 -2.288815967445392488e-07 -4.374860023084506324e-07
2.906317844960974034e-02 9.998437227371730351e-01 1.957898687577487983e-07 3.046442362873286309e-08 -7.463169337525782787e-09 -2.219915780663601656e-08 -1.435875965754053814e-07 -1.982317165889991565e-07 -2.352060449052392475e-07 -4.495710122904244497e-07
2.945833598267730280e-02 9.998407827708573059e-01 2.011894074558045058e-07 3.131196617724185446e-08 -7.670080386131116968e-09 -2.281104528619004212e-08 -1.475545983769264564e-07 -2.037070993372272957e-07 -2.417060246204273230e-07 -4.619912862809108827e-07
2.985886627551409891e-02 9.998378113692785174e-01 2.067383701146508065e-07 3.218327019647717128e-08 -7.882762721224962153e-09 -2.343985224141452716e-08 -1.516316764025659674e-07 -2.093343583029912443e-07 -2.483864387346776388e-07 -4.747561825331859236e-07
3.026484237885337242e-02 9.998348081964358869e-01 2.124409121818704821e-07 3.307900925686636844e-08 -8.101378727476656100e-09 -2.408604863454023047e-08 -1.558219041396007174e-07 -2.151177318286506759e-07 -2.552523282718697169e-07 -4.878753227729662386e-07
3.067633833666272639e-02 9.998317729127396136e-01 2.183013054585914579e-07 3.399987632047642460e-08 -8.326095414931688912e-09 -2.475011756334006435e-08 -1.601284416453749178e-07 -2.210615775430247214e-07 -2.623088763707501029e-07 -5.013585997124306612e-07
3.109342919964865060e-02 9.998287051749732424e-01 2.243239413874177709e-07 3.494658431113151511e-08 -8.557084552992199915e-09 -2.543255563133429060e-08 -1.645545380149294041e-07 -2.271703757576978108e-07 -2.695614123410380431e-07 -5.152161847734492943e-07
3.151619103894462426e-02 9.998256046362532512e-01 2.305133344341040825e-07 3.591986670171478733e-08 -8.794522808355024225e-09 -2.613387332850955597e-08 -1.691035339198813046e-07 -2.334487329612297394e-07 -2.770154158368643358e-07 -5.294585360337673001e-07
3.194470095998537540e-02 9.998224709459914150e-01 2.368741255487175361e-07 3.692047812778725756e-08 -9.038591900591127767e-09 -2.685459541138073269e-08 -1.737788642380390158e-07 -2.399013854200160229e-07 -2.846765211454024813e-07 -5.440964064119438802e-07
3.237903711656973244e-02 9.998193037498559477e-01 2.434110858130181147e-07 3.794919497682593014e-08 -9.289478694190224236e-09 -2.759526135178968437e-08 -1.785840606731593828e-07 -2.465332028556972932e-07 -2.925505216304440747e-07 -5.591408520472958147e-07
3.281927872511473943e-02 9.998161026897287584e-01 2.501291200167634317e-07 3.900681608173115610e-08 -9.547375430436891446e-09 -2.835642568201794480e-08 -1.835227546237275099e-07 -2.533491922845108588e-07 -3.006433742437635696e-07 -5.746032410073619614e-07
3.326550607910352259e-02 9.998128674036678154e-01 2.570332705127135655e-07 4.009416334841036385e-08 -9.812479828262916454e-09 -2.913865846685917657e-08 -1.885986799607962819e-07 -2.603545019118675431e-07 -3.089612042290818160e-07 -5.904952621625017543e-07
3.371780056372962464e-02 9.998095975258665113e-01 2.641287210935864892e-07 4.121208244618397366e-08 -1.008499525746446787e-08 -2.994254573028946272e-08 -1.938156759741746628e-07 -2.675544251681104649e-07 -3.175103099321495393e-07 -6.068289343614205802e-07
3.417624467074045075e-02 9.998062926866090327e-01 2.714208009974718962e-07 4.236144351030292367e-08 -1.036513090310281159e-08 -3.076868990610356839e-08 -1.991776903862308499e-07 -2.749544048551543501e-07 -3.262971677564728404e-07 -6.236166158634358177e-07
3.464092201348251826e-02 9.998029525122333894e-01 2.789149890285978899e-07 4.354314186592411478e-08 -1.065310193482116602e-08 -3.161771030147480770e-08 -2.046887824536712608e-07 -2.825600374139565807e-07 -3.353284372639847734e-07 -6.408710140460142903e-07
3.511191734215130672e-02 9.997995766250844518e-01 2.866169177783236412e-07 4.475809878258006059e-08 -1.094912969473422376e-08 -3.249024356216702194e-08 -2.103531261761784969e-07 -2.903770773207298939e-07 -3.446109664175503147e-07 -6.586051954015058258e-07
3.558931655924840037e-02 9.997961646434762040e-01 2.945323780548660046e-07 4.600726220876427357e-08 -1.125344182278808981e-08 -3.338694420899215325e-08 -2.161750135126608507e-07 -2.984114415836435750e-07 -3.541517970072642458e-07 -6.768325957835236839e-07
3.607320673524882365e-02 9.997927161816447805e-01 3.026673232642695415e-07 4.729160761529441555e-08 -1.156627252295589153e-08 -3.430848507306677361e-08 -2.221588578638897053e-07 -3.066692144252579602e-07 -3.639581701732338188e-07 -6.955670310351691296e-07
3.656367612448138682e-02 9.997892308497071667e-01 3.110278740938938309e-07 4.861213877753899246e-08 -1.188786269947755724e-08 -3.525555786068060274e-08 -2.283091974827043398e-07 -3.151566520455417348e-07 -3.740375321515324741e-07 -7.148227078422788859e-07
3.706081418122499083e-02 9.997857082536170115e-01 3.196203232413537861e-07 4.996988862525200861e-08 -1.221846016652750131e-08 -3.622887367537789122e-08 -2.346306990708899063e-07 -3.238801875511684705e-07 -3.843975401565606443e-07 -7.346142349449224188e-07
3.756471157602369465e-02 9.997821479951194412e-01 3.284511402973549519e-07 5.136592010965524338e-08 -1.255831985020985993e-08 -3.722916356683642466e-08 -2.411281614634582481e-07 -3.328464360228022938e-07 -3.950460684417412984e-07 -7.549566346675289815e-07
3.807546021222371624e-02 9.997785496717063181e-01 3.375269767511953724e-07 5.280132710558300674e-08 -1.290770401014118513e-08 -3.825717908389542766e-08 -2.478065194372831072e-07 -3.420621997350871836e-07 -4.059912145309632459e-07 -7.758653547929319535e-07
3.859315324273520503e-02 9.997749128765726079e-01 3.468546712276231265e-07 5.427723529838477514e-08 -1.326688239953207172e-08 -3.931369290134414226e-08 -2.546708475450158246e-07 -3.515344735013191481e-07 -4.172413056630298278e-07 -7.973562807413305342e-07
3.911788508702192246e-02 9.997712371985680857e-01 3.564412546984957443e-07 5.579480318444349327e-08 -1.363613256717615284e-08 -4.039949934812857616e-08 -2.617263642337969694e-07 -3.612704502290545929e-07 -4.288049053630226843e-07 -8.194457481886654487e-07
3.964975144832197373e-02 9.997675222221521496e-01 3.662939560211210677e-07 5.735522301554098466e-08 -1.401574003058551541e-08 -4.151541506785575791e-08 -2.689784359104344796e-07 -3.712775265821757491e-07 -4.406908202680866896e-07 -8.421505559691352434e-07
4.018884933110263014e-02 9.997637675273479685e-01 3.764202075468789227e-07 5.895972181597085308e-08 -1.440599852368961029e-08 -4.266227963926935890e-08 -2.764325812126918655e-07 -3.815633088358430786e-07 -4.529081071217656043e-07 -8.654879793967508982e-07
4.073527705875248928e-02 9.997599726896928551e-01 3.868276508919079345e-07 6.060956243074114597e-08 -1.480721025158098024e-08 -4.384095621484063057e-08 -2.840944754050864448e-07 -3.921356189022945437e-07 -4.654660799736897466e-07 -8.894757839764385618e-07
4.128913429151419290e-02 9.997561372801930801e-01 3.975241429611147515e-07 6.230604456313612014e-08 -1.521968608477270093e-08 -4.505233223555827971e-08 -2.919699548172185837e-07 -4.030025005049328157e-07 -4.783743176208096685e-07 -9.141322394740093942e-07
4.185052204466096354e-02 9.997522608652731346e-01 4.085177619701866001e-07 6.405050593073949594e-08 -1.564374589643054134e-08 -4.629732004971236733e-08 -3.000650215851010883e-07 -4.141722255882609740e-07 -4.916426712056581982e-07 -9.394761344824823522e-07
4.241954270692029766e-02 9.997483430067291010e-01 4.198168138175676255e-07 6.584432337021672450e-08 -1.607971877183017110e-08 -4.757685766655831778e-08 -3.083858483572719829e-07 -4.256533008593352104e-07 -5.052812720993464734e-07 -9.655267913298331443e-07
4.299630005914809039e-02 9.997443832616779158e-01 4.314298385511874607e-07 6.768891401999886863e-08 -1.652794329351009076e-08 -4.889190947266731345e-08 -3.169387832262609864e-07 -4.374544745484272243e-07 -5.193005399849508696e-07 -9.923040814659609692e-07
4.358089929325677236e-02 9.997403811825076314e-01 4.433656170396799613e-07 6.958573653082515246e-08 -1.698876782108644141e-08 -5.024346698068952348e-08 -3.257303547872024635e-07 -4.495847433620596602e-07 -5.337111911849893604e-07 -1.019828441292593241e-06
4.417344703140068524e-02 9.997363363168271233e-01 4.556331778183590766e-07 7.153629232231097853e-08 -1.746255079306433674e-08 -5.163254958804567037e-08 -3.347672773617551141e-07 -4.620533596447726433e-07 -5.485242472274107619e-07 -1.048120888465184919e-06
